,id,bbox,centers,radius
975,5233,"[[203, 337, 88, 92], [247, 432, 87, 80], [406, 376, 54, 54], [440, 449, 53, 56], [466, 338, 46, 69], [500, 421, 12, 48]]","[(249, 383), (290, 475), (433, 403), (468, 477), (500, 372), (524, 445)]","[46, 43, 27, 28, 34, 24]"
976,5234,"[[25, 413, 65, 68], [0, 452, 17, 53], [0, 338, 56, 68], [247, 293, 65, 67], [277, 360, 66, 68], [150, 144, 66, 68], [77, 178, 64, 68], [163, -1, 62, 40], [320, 67, 62, 67], [154, 336, 63, 66], [183, 404, 66, 66]]","[(59, 447), (-9, 478), (22, 372), (280, 326), (311, 394), (184, 178), (111, 212), (194, 30), (353, 100), (187, 369), (216, 437)]","[34, 26, 34, 33, 34, 34, 34, 31, 33, 33, 33]"
977,5235,"[[98, 436, 65, 68], [30, 465, 67, 47]]","[(132, 470), (63, 498)]","[34, 33]"
978,5243,"[[298, 72, 89, 92], [246, -1, 89, 50], [439, -1, 53, 32], [495, 66, 17, 52], [367, 226, 28, 32], [401, 194, 52, 55], [395, 286, 26, 30], [428, 254, 52, 55], [440, 360, 37, 38], [480, 341, 32, 39], [460, 403, 36, 39], [500, 386, 12, 36]]","[(344, 118), (290, 43), (465, 25), (521, 92), (383, 242), (428, 221), (410, 301), (455, 281), (459, 379), (499, 360), (479, 422), (518, 404)]","[46, 44, 26, 26, 16, 27, 15, 27, 19, 19, 19, 18]"
979,5244,"[[81, 38, 51, 55], [21, 66, 53, 55], [108, 98, 51, 55], [49, 124, 51, 56], [160, 224, 44, 50], [181, 280, 64, 67], [91, 252, 51, 56], [118, 316, 53, 55], [347, 290, 64, 66], [378, 357, 64, 68], [470, 317, 42, 70], [440, 247, 65, 68], [250, 75, 65, 67], [280, 143, 65, 67], [343, 33, 63, 66], [375, 99, 63, 68], [6, 342, 36, 38], [26, 385, 36, 38], [-1, 403, 23, 40]]","[(108, 65), (48, 93), (135, 125), (77, 152), (185, 249), (214, 313), (119, 280), (145, 343), (380, 323), (412, 391), (505, 352), (474, 281), (283, 108), (313, 176), (376, 66), (409, 133), (25, 361), (45, 404), (19, 423)]","[27, 27, 27, 28, 25, 33, 28, 27, 33, 34, 35, 34, 33, 33, 33, 34, 19, 19, 20]"
980,5246,"[[31, 0, 66, 60], [99, 0, 65, 30], [157, 90, 65, 68], [88, 123, 65, 69], [-1, 246, 31, 68], [0, 317, 61, 68], [149, 252, 65, 68], [216, 222, 66, 68]]","[(64, 27), (131, -2), (191, 124), (122, 157), (33, 280), (27, 351), (183, 286), (250, 256)]","[33, 32, 34, 34, 34, 34, 34, 34]"
981,5321,"[[356, 165, 38, 44], [399, 167, 37, 45], [440, 169, 40, 42], [482, 171, 29, 44], [169, 390, 34, 39], [168, 430, 34, 38], [166, 470, 32, 38], [132, 403, 32, 39], [131, 444, 32, 37], [129, 484, 32, 27]]","[(378, 187), (421, 189), (461, 190), (504, 193), (188, 409), (187, 449), (185, 489), (151, 422), (149, 462), (145, 500)]","[22, 22, 21, 22, 19, 19, 19, 19, 18, 16]"
982,5322,"[[8, 171, 39, 43]]","[(29, 192)]",[21]
983,5323,"[[119, 172, 30, 33], [150, 179, 31, 33], [181, 185, 31, 34], [175, 217, 30, 35], [143, 210, 30, 35], [112, 203, 31, 35], [101, 256, 29, 34], [132, 263, 28, 33], [163, 269, 29, 34], [156, 302, 29, 33], [125, 295, 29, 33], [94, 288, 30, 34], [323, 346, 35, 39], [368, 352, 40, 43], [438, 406, 22, 25]]","[(135, 188), (166, 195), (198, 202), (192, 234), (160, 227), (129, 220), (118, 273), (148, 279), (180, 286), (172, 318), (141, 311), (111, 305), (342, 365), (389, 373), (450, 418)]","[16, 16, 17, 17, 17, 17, 17, 16, 17, 16, 16, 17, 19, 21, 12]"
984,5324,"[[30, 407, 26, 30], [59, 413, 27, 32]]","[(45, 422), (75, 429)]","[15, 16]"
985,5330,"[[449, 49, 29, 35], [447, 95, 29, 34], [436, 128, 38, 42], [383, 125, 39, 44]]","[(466, 66), (464, 112), (457, 149), (405, 147)]","[17, 17, 21, 22]"
986,5331,"[[130, 9, 32, 38], [167, 0, 32, 35]]","[(149, 28), (184, 18)]","[19, 17]"
987,5336,"[[335, 167, 37, 37], [380, 174, 37, 38], [424, 183, 29, 31], [458, 191, 23, 25]]","[(353, 185), (399, 193), (439, 198), (470, 203)]","[18, 19, 15, 12]"
988,5354,"[[298, 375, 41, 51], [333, 385, 43, 51]]","[(323, 400), (358, 410)]","[25, 25]"
989,5404,"[[228, 306, 59, 67], [253, 385, 59, 67], [307, 280, 60, 68], [333, 359, 60, 67]]","[(261, 339), (286, 418), (341, 314), (366, 392)]","[33, 33, 34, 33]"
990,5528,"[[375, 428, 102, 85]]","[(426, 479)]",[51]
991,5530,"[[27, 384, 67, 67], [67, 455, 56, 55], [0, 297, 47, 63]]","[(60, 417), (95, 483), (16, 328)]","[33, 28, 31]"
992,5532,"[[457, 235, 53, 53]]","[(483, 261)]",[26]
993,5533,"[[151, 140, 58, 57], [197, 228, 57, 55], [67, 189, 56, 54], [21, 315, 65, 66], [0, 234, 37, 56]]","[(180, 169), (225, 256), (95, 217), (54, 348), (9, 262)]","[29, 28, 28, 33, 28]"
994,5535,"[[168, 229, 56, 56], [240, 214, 55, 56], [254, 289, 56, 59], [168, 301, 61, 59], [183, 380, 58, 59], [267, 366, 60, 59], [389, 430, 54, 54], [453, 340, 57, 57], [352, 187, 59, 58], [430, 175, 57, 58], [373, 255, 56, 55]]","[(196, 257), (268, 242), (283, 318), (198, 331), (212, 409), (297, 396), (416, 457), (481, 368), (381, 216), (459, 204), (401, 283)]","[28, 28, 29, 30, 29, 30, 27, 28, 29, 29, 28]"
995,5536,"[[190, 137, 39, 38], [109, 331, 58, 58], [171, 320, 58, 57], [185, 391, 56, 58], [115, 399, 58, 58], [-1, 341, 35, 55]]","[(209, 156), (138, 360), (200, 349), (214, 420), (144, 428), (26, 368)]","[19, 29, 29, 29, 29, 27]"
996,5538,"[[374, -1, 103, 53], [408, 121, 101, 102], [428, 259, 85, 101]]","[(425, 50), (459, 172), (478, 309)]","[51, 51, 50]"
997,5539,"[[0, 126, 35, 95], [-2, 259, 56, 101]]","[(-12, 173), (48, 309)]","[47, 50]"
998,5540,"[[69, -1, 54, 37]]","[(96, 26)]",[27]
999,5541,"[[160, 187, 35, 36], [69, 194, 31, 32], [216, 80, 38, 40], [233, 131, 49, 48], [310, 85, 53, 53], [481, 158, 31, 70], [364, 190, 46, 47], [70, 393, 55, 53]]","[(178, 205), (85, 210), (236, 100), (257, 155), (336, 111), (516, 193), (387, 213), (97, 420)]","[18, 16, 20, 24, 26, 35, 23, 27]"
1000,5542,"[[114, 105, 57, 58], [4, 157, 68, 69], [166, 200, 49, 48], [49, 245, 72, 72], [202, 278, 73, 73], [102, 338, 68, 70], [291, 115, 57, 59], [437, 189, 55, 54], [349, 229, 59, 59], [426, 369, 56, 54], [284, 429, 67, 69]]","[(143, 134), (38, 191), (190, 224), (85, 281), (238, 314), (137, 373), (320, 144), (464, 216), (378, 258), (454, 397), (318, 463)]","[29, 34, 24, 36, 36, 35, 29, 27, 29, 28, 34]"
1001,5543,"[[32, 148, 61, 60], [99, 274, 65, 67], [149, 422, 99, 90]]","[(62, 178), (132, 307), (198, 471)]","[30, 33, 49]"
1002,5545,"[[237, 249, 57, 59], [311, 236, 60, 59], [323, 305, 59, 57], [249, 318, 59, 58], [265, 413, 59, 59], [342, 400, 56, 59], [351, 470, 60, 42], [275, 482, 60, 31]]","[(266, 278), (341, 266), (352, 334), (278, 347), (294, 442), (371, 429), (381, 500), (305, 512)]","[29, 30, 29, 29, 29, 29, 30, 30]"
1003,5552,"[[178, 10, 69, 70]]","[(213, 45)]",[35]
1004,5553,"[[152, 2, 98, 48]]","[(201, 51)]",[49]
1005,5555,"[[277, 7, 58, 58], [353, 1, 58, 51]]","[(306, 36), (382, 30)]","[29, 29]"
1006,5600,"[[302, 34, 39, 32], [283, 82, 37, 32], [351, 152, 38, 32], [302, 171, 38, 34], [478, 103, 35, 33], [445, 44, 21, 14], [433, 12, 21, 15], [498, 153, 14, 32]]","[(321, 53), (301, 100), (370, 171), (321, 190), (495, 120), (455, 54), (443, 22), (514, 169)]","[19, 18, 19, 19, 17, 10, 10, 16]"
1007,5601,"[[50, 83, 39, 32], [2, 103, 38, 33], [23, 152, 36, 33], [70, 133, 39, 32], [122, 113, 34, 33], [170, 94, 35, 32], [205, 77, 40, 35], [243, 60, 40, 36], [202, 365, 57, 50]]","[(69, 102), (21, 122), (41, 170), (89, 152), (139, 130), (187, 111), (225, 97), (263, 80), (230, 393)]","[19, 19, 18, 19, 17, 17, 20, 20, 28]"
1008,5602,"[[328, 362, 80, 77], [459, 312, 53, 75]]","[(368, 402), (496, 349)]","[40, 37]"
1009,5603,"[[-1, 312, 59, 74], [36, 448, 79, 65]]","[(36, 349), (75, 487)]","[37, 39]"
1010,5612,"[[384, 25, 77, 72], [256, 77, 75, 72], [220, 262, 106, 106], [88, 311, 78, 73], [137, 135, 25, 21]]","[(422, 63), (293, 114), (273, 315), (127, 350), (149, 147)]","[38, 37, 53, 39, 12]"
1011,5613,"[[37, 0, 79, 48]]","[(76, 9)]",[39]
1012,5642,"[[410, 255, 44, 41], [425, 452, 75, 60], [349, 484, 69, 29]]","[(432, 277), (462, 489), (383, 518)]","[22, 37, 34]"
1013,5652,"[[200, 231, 56, 53], [255, 208, 57, 54], [311, 185, 56, 56], [334, 245, 56, 54], [279, 265, 58, 56], [223, 289, 57, 55], [346, 10, 77, 72], [381, 92, 75, 73], [457, 62, 55, 73], [424, 1, 76, 50], [413, 178, 79, 73], [493, 150, 19, 64]]","[(228, 259), (283, 236), (339, 213), (362, 273), (308, 294), (251, 317), (384, 48), (418, 129), (493, 98), (462, 39), (452, 217), (525, 182)]","[28, 28, 28, 28, 29, 28, 38, 37, 36, 38, 39, 32]"
1014,5653,"[[17, 146, 74, 73], [0, 62, 57, 73], [0, -1, 24, 49], [-1, 187, 15, 57], [53, 286, 27, 24], [81, 275, 25, 25], [107, 264, 27, 25], [473, 98, 39, 75]]","[(54, 183), (21, 98), (0, 23), (27, 215), (66, 299), (93, 287), (120, 277), (510, 135)]","[37, 36, 24, 28, 13, 12, 13, 37]"
1015,5654,"[[69, 71, 72, 73], [0, 99, 71, 73]]","[(105, 107), (35, 135)]","[36, 36]"
1016,5773,"[[273, 60, 115, 112], [393, 25, 117, 112]]","[(330, 117), (451, 83)]","[57, 58]"
1017,5780,"[[247, 204, 65, 65], [184, 284, 65, 65], [290, 345, 64, 64], [228, 426, 62, 63], [120, 365, 65, 65], [333, 487, 62, 25], [396, 406, 64, 64], [459, 324, 54, 65], [46, 486, 62, 26]]","[(279, 236), (216, 316), (322, 377), (259, 457), (152, 397), (364, 518), (428, 438), (491, 356), (77, 517)]","[32, 32, 32, 31, 32, 31, 32, 32, 31]"
1018,5781,"[[130, 474, 34, 33], [-1, 324, 49, 64]]","[(147, 491), (31, 356)]","[17, 32]"
1019,5790,"[[45, 11, 64, 63], [139, 65, 62, 63], [232, 119, 64, 63], [333, 11, 62, 64], [0, 111, 35, 65], [66, 164, 63, 66], [49, 300, 76, 75], [-1, 409, 58, 75], [146, 453, 43, 44]]","[(77, 43), (170, 96), (264, 151), (365, 43), (3, 143), (99, 197), (87, 338), (36, 446), (168, 475)]","[32, 31, 32, 32, 32, 33, 38, 37, 22]"
1020,5795,"[[165, 48, 78, 68], [234, 122, 77, 68], [300, 195, 77, 69]]","[(204, 87), (272, 160), (338, 233)]","[39, 38, 38]"
1021,5804,"[[17, 222, 115, 111], [137, 186, 117, 113]]","[(74, 279), (195, 244)]","[57, 58]"
1022,5810,"[[466, 366, 47, 63], [404, 447, 63, 62]]","[(497, 397), (435, 478)]","[31, 31]"
1023,5811,"[[0, 366, 55, 63], [204, 486, 62, 26]]","[(24, 397), (235, 517)]","[31, 31]"
1024,5820,"[[135, 386, 75, 75], [268, 462, 74, 50], [284, 326, 64, 63], [190, 274, 64, 63], [358, 227, 62, 63], [263, 173, 64, 63], [452, 281, 61, 62], [446, 112, 64, 63], [339, 52, 64, 63], [404, 0, 63, 35]]","[(172, 423), (305, 499), (316, 358), (222, 306), (389, 258), (295, 205), (483, 312), (478, 144), (371, 84), (435, 4)]","[37, 37, 32, 32, 31, 32, 31, 32, 32, 31]"
1025,5821,"[[0, 280, 40, 64], [76, 174, 65, 63], [-2, 111, 37, 64], [35, 32, 62, 63], [139, 92, 65, 65], [204, 13, 62, 62], [350, 161, 33, 32]]","[(8, 312), (108, 206), (30, 143), (66, 63), (171, 124), (235, 44), (366, 177)]","[32, 32, 32, 31, 32, 31, 16]"
1026,5825,"[[383, 209, 79, 71], [453, 283, 60, 71]]","[(422, 248), (488, 318)]","[39, 35]"
1027,5826,"[[42, 356, 79, 71], [-1, 282, 57, 72]]","[(81, 395), (35, 318)]","[39, 36]"
1028,5830,"[[92, 36, 75, 73], [267, 0, 76, 62], [200, 98, 77, 74], [50, 164, 75, 73], [137, 213, 76, 75], [55, 309, 75, 73], [117, 453, 86, 60], [197, 374, 112, 110], [270, 245, 113, 112], [337, 190, 44, 44], [385, 218, 45, 43], [364, 140, 46, 46]]","[(129, 73), (305, 24), (238, 136), (87, 201), (175, 251), (92, 346), (160, 496), (253, 430), (326, 301), (359, 212), (407, 240), (387, 163)]","[37, 38, 38, 37, 38, 37, 43, 56, 56, 22, 22, 23]"
1029,5831,"[[406, 399, 66, 65], [360, 477, 69, 35]]","[(439, 432), (394, 511)]","[33, 34]"
1030,5832,"[[239, 208, 42, 41], [288, 237, 43, 41], [209, 262, 41, 41], [258, 291, 42, 41], [169, 324, 45, 45], [220, 354, 46, 44], [140, 375, 47, 45], [191, 404, 46, 45], [115, 487, 51, 25]]","[(260, 229), (309, 258), (229, 282), (279, 312), (191, 346), (243, 377), (163, 398), (214, 427), (140, 512)]","[21, 21, 20, 21, 22, 23, 23, 23, 25]"
1031,5840,"[[115, -1, 90, 67], [129, 76, 89, 88], [234, 212, 112, 112], [349, 305, 112, 111]]","[(160, 44), (173, 120), (290, 268), (405, 361)]","[45, 44, 56, 56]"
1032,5841,"[[362, 3, 66, 64], [430, 42, 67, 64], [316, 83, 66, 63], [385, 122, 67, 64], [244, 184, 76, 74], [317, 225, 74, 74], [194, 272, 75, 73], [267, 314, 74, 74]]","[(395, 36), (463, 75), (349, 116), (418, 155), (282, 222), (354, 262), (231, 309), (304, 351)]","[33, 33, 33, 33, 38, 37, 37, 37]"
1033,5842,"[[94, 244, 77, 75], [70, 90, 50, 50], [-1, 45, 22, 59], [115, 12, 51, 48], [165, 40, 50, 47]]","[(132, 282), (95, 115), (28, 74), (140, 37), (190, 65)]","[38, 25, 29, 25, 25]"
1034,5844,"[[285, 335, 51, 45], [331, 311, 40, 34], [353, 273, 42, 34], [364, 152, 46, 40], [338, 193, 48, 41]]","[(310, 360), (351, 331), (374, 294), (387, 175), (362, 217)]","[25, 20, 21, 23, 24]"
1035,5846,"[[292, 41, 67, 66], [317, 136, 33, 27], [372, 135, 72, 65], [473, 240, 38, 66]]","[(325, 74), (333, 152), (408, 171), (506, 273)]","[33, 16, 36, 33]"
1036,5847,"[[0, 240, 63, 65]]","[(31, 272)]",[32]
1037,5854,"[[311, 349, 49, 42]]","[(335, 373)]",[24]
1038,5855,"[[96, 311, 26, 22], [73, 334, 26, 20], [145, 384, 26, 24], [159, 416, 27, 21], [194, 415, 28, 23], [229, 338, 53, 46], [174, 307, 51, 45], [206, 253, 50, 44], [263, 232, 38, 32], [314, 256, 34, 29], [245, 17, 33, 32], [222, 58, 40, 35], [304, 38, 51, 42], [279, 87, 45, 44], [350, 152, 53, 45], [407, 186, 45, 38], [398, 91, 37, 28]]","[(109, 324), (86, 347), (158, 397), (172, 429), (208, 429), (255, 364), (199, 332), (231, 278), (282, 251), (331, 273), (261, 33), (242, 78), (329, 63), (301, 109), (376, 178), (429, 208), (416, 109)]","[13, 13, 13, 13, 14, 26, 25, 25, 19, 17, 16, 20, 25, 22, 26, 22, 18]"
1039,5856,"[[276, 131, 65, 63], [235, 191, 72, 68], [338, 330, 81, 71], [444, 390, 68, 70]]","[(308, 163), (271, 227), (378, 370), (479, 425)]","[32, 36, 40, 35]"
1040,5857,"[[-1, 389, 51, 72]]","[(35, 425)]",[36]
1041,5864,"[[388, 81, 81, 79]]","[(428, 121)]",[40]
1042,5866,"[[384, 53, 96, 87]]","[(432, 101)]",[48]
1043,5867,"[[161, 402, 106, 97]]","[(214, 455)]",[53]
1044,5876,"[[409, 80, 95, 87]]","[(456, 127)]",[47]
1045,5877,"[[51, 181, 97, 87], [138, 64, 104, 99], [0, 82, 30, 84], [13, 1, 104, 49], [171, 0, 89, 23], [335, 82, 100, 89], [406, 143, 100, 89]]","[(99, 229), (190, 116), (-12, 124), (65, 53), (215, -21), (385, 132), (456, 193)]","[48, 52, 42, 52, 44, 50, 50]"
1046,5880,"[[404, 131, 90, 91], [370, 280, 90, 89], [497, 293, 15, 65]]","[(449, 176), (415, 325), (529, 325)]","[45, 45, 32]"
1047,5881,"[[56, 124, 90, 90], [0, 139, 18, 72], [22, 281, 89, 89], [189, 285, 90, 89], [215, 159, 90, 89], [337, 189, 91, 91]]","[(101, 169), (-18, 175), (66, 325), (234, 330), (260, 204), (382, 234)]","[45, 36, 44, 45, 45, 45]"
1048,5887,"[[392, 340, 100, 89], [472, 466, 42, 46]]","[(442, 390), (495, 489)]","[50, 23]"
1049,5888,"[[1, 462, 99, 49], [0, 351, 18, 68]]","[(50, 511), (-16, 385)]","[49, 34]"
1050,5898,"[[129, 53, 103, 89], [2, 0, 98, 76]]","[(180, 104), (51, 27)]","[51, 49]"
1051,6032,"[[415, 429, 81, 82]]","[(456, 470)]",[41]
1052,6033,"[[-1, 434, 23, 72], [173, 460, 80, 52], [340, 434, 81, 77]]","[(35, 470), (213, 500), (380, 474)]","[36, 40, 40]"
1053,6034,"[[31, 408, 84, 86], [205, 427, 83, 81], [371, 403, 81, 81]]","[(74, 451), (246, 468), (411, 443)]","[43, 41, 40]"
1054,6035,"[[63, 376, 82, 86], [230, 352, 81, 81]]","[(106, 419), (270, 392)]","[43, 40]"
1055,6042,"[[419, -1, 76, 38]]","[(457, 37)]",[38]
1056,6043,"[[407, 412, 81, 81], [217, 285, 83, 85], [385, 262, 83, 85], [363, 111, 83, 86], [196, 136, 80, 83], [172, 0, 82, 66], [342, -1, 78, 43]]","[(447, 452), (259, 327), (427, 304), (406, 154), (237, 177), (213, 25), (381, 38)]","[40, 42, 42, 43, 41, 41, 39]"
1057,6044,"[[439, 381, 73, 83], [271, 405, 81, 81], [98, 388, 81, 81], [77, 237, 83, 84], [250, 255, 80, 80], [416, 230, 82, 82], [395, 79, 80, 80], [227, 103, 80, 83], [54, 86, 81, 81], [43, 0, 66, 20], [207, 0, 81, 36]]","[(480, 422), (311, 445), (138, 428), (119, 279), (290, 295), (457, 271), (435, 119), (268, 144), (94, 126), (76, -13), (247, -4)]","[41, 40, 40, 42, 40, 41, 40, 41, 40, 33, 40]"
1058,6045,"[[85, 52, 82, 82], [253, 29, 81, 81], [274, 179, 82, 82], [107, 204, 81, 81], [-1, 233, 24, 74], [0, 379, 44, 82], [131, 354, 79, 85], [297, 329, 80, 82], [322, 480, 75, 32]]","[(126, 93), (293, 69), (315, 220), (147, 244), (36, 270), (3, 420), (173, 396), (338, 370), (359, 517)]","[41, 40, 41, 40, 37, 41, 42, 41, 37]"
1059,6054,"[[121, 64, 83, 82], [295, 81, 82, 84], [461, 55, 51, 82], [483, 205, 29, 82]]","[(162, 105), (337, 123), (502, 96), (524, 246)]","[41, 42, 41, 41]"
1060,6055,"[[-1, 55, 69, 81], [8, 205, 83, 86], [175, 181, 81, 83], [198, 332, 80, 84], [153, 32, 79, 78], [320, 5, 80, 82], [343, 157, 80, 83], [364, 307, 81, 80], [386, 454, 80, 59]]","[(39, 95), (51, 248), (216, 222), (240, 374), (192, 71), (361, 46), (384, 198), (404, 347), (426, 494)]","[40, 43, 41, 42, 39, 41, 41, 40, 40]"
1061,6065,"[[387, 0, 80, 61]]","[(427, 21)]",[40]
1062,6143,"[[37, 391, 61, 57], [50, 467, 59, 44], [-1, 475, 32, 38], [193, 385, 54, 52], [204, 461, 52, 50]]","[(67, 421), (79, 496), (18, 494), (220, 412), (230, 487)]","[30, 29, 19, 27, 26]"
1063,6152,"[[446, 2, 61, 55], [364, 246, 73, 71], [468, 245, 43, 71], [374, 408, 83, 80]]","[(476, 32), (400, 282), (503, 280), (415, 449)]","[30, 36, 35, 41]"
1064,6153,"[[89, 399, 78, 80], [233, 397, 81, 80], [254, 242, 72, 74], [149, 244, 73, 72], [0, 245, 67, 71], [61, 67, 59, 58], [48, 0, 62, 49], [-1, 1, 31, 57], [204, -1, 52, 41]]","[(129, 439), (273, 437), (291, 279), (185, 280), (32, 280), (90, 96), (79, 18), (27, 29), (230, 25)]","[40, 40, 37, 36, 35, 29, 31, 28, 26]"
1065,6162,"[[376, 64, 80, 79], [414, 236, 76, 74], [415, 348, 72, 72], [224, 348, 77, 71], [224, 238, 74, 72]]","[(416, 104), (452, 274), (451, 384), (262, 386), (261, 275)]","[40, 38, 36, 38, 37]"
1066,6163,"[[89, 79, 70, 71], [239, 77, 75, 72], [242, 225, 84, 80], [96, 234, 73, 73], [94, 347, 76, 73], [244, 354, 78, 79]]","[(124, 114), (276, 114), (284, 267), (132, 270), (132, 385), (283, 393)]","[35, 37, 42, 36, 38, 39]"
1067,6253,"[[264, 361, 57, 54], [263, 440, 56, 54]]","[(292, 389), (291, 468)]","[28, 28]"
1068,6254,"[[48, 16, 45, 42], [105, 16, 48, 43], [311, 452, 51, 49], [378, 454, 55, 51], [488, 461, 24, 41]]","[(70, 38), (129, 40), (336, 477), (405, 481), (508, 481)]","[22, 24, 25, 27, 20]"
1069,6255,"[[70, 279, 48, 47], [13, 461, 43, 40], [114, 463, 34, 32]]","[(94, 303), (34, 482), (131, 480)]","[24, 21, 17]"
1070,6264,"[[306, 49, 52, 49], [311, 2, 52, 25], [383, 0, 51, 30], [485, 48, 27, 42], [491, 0, 21, 29]]","[(332, 75), (337, 28), (408, 5), (506, 69), (505, 15)]","[26, 26, 25, 21, 14]"
1071,6265,"[[9, 48, 44, 42], [113, 33, 35, 34], [16, -1, 40, 27], [116, 0, 31, 21]]","[(31, 70), (130, 50), (36, 19), (131, 6)]","[22, 17, 20, 15]"
1072,6332,"[[269, 321, 65, 63], [364, 307, 64, 64], [457, 310, 55, 65], [197, 451, 58, 56], [282, 454, 55, 56], [424, 460, 87, 52]]","[(301, 353), (396, 339), (489, 342), (226, 480), (310, 482), (467, 503)]","[32, 32, 32, 29, 28, 43]"
1073,6333,"[[56, 204, 50, 51], [132, 206, 51, 51], [88, 303, 95, 93], [0, 310, 45, 64], [0, 460, 45, 53]]","[(81, 229), (157, 231), (135, 350), (13, 342), (19, 486)]","[25, 25, 47, 32, 26]"
1074,6334,"[[368, 162, 95, 95], [362, 384, 94, 95]]","[(415, 209), (409, 431)]","[47, 47]"
1075,6335,"[[166, 170, 99, 97], [161, 391, 96, 97], [434, 400, 77, 96], [438, 178, 74, 95]]","[(215, 219), (209, 439), (482, 448), (485, 225)]","[49, 48, 48, 47]"
1076,6336,"[[-2, 177, 64, 96], [-1, 399, 56, 97]]","[(46, 225), (47, 447)]","[48, 48]"
1077,6342,"[[55, 49, 66, 67], [56, 147, 63, 64], [191, 148, 57, 58], [278, 151, 56, 57], [280, 64, 56, 58], [195, 63, 57, 57], [195, 0, 60, 34], [281, 0, 57, 37], [419, 121, 92, 91], [424, 0, 88, 80]]","[(88, 82), (88, 179), (220, 177), (306, 179), (309, 93), (223, 91), (225, 4), (309, 9), (465, 167), (468, 36)]","[33, 32, 29, 28, 29, 28, 30, 28, 46, 44]"
1078,6343,"[[79, 125, 94, 92], [0, 121, 36, 95], [-1, -1, 44, 83]]","[(126, 172), (-11, 168), (40, 40)]","[47, 47, 41]"
1079,6344,"[[353, 110, 99, 96], [344, 332, 100, 96]]","[(402, 159), (394, 382)]","[49, 50]"
1080,6345,"[[149, 340, 93, 94], [155, 117, 95, 96], [446, 0, 66, 20], [430, 127, 81, 95], [423, 348, 88, 94]]","[(196, 387), (203, 165), (479, -13), (477, 174), (470, 395)]","[47, 48, 33, 47, 47]"
1081,6346,"[[0, 348, 44, 96], [-1, 126, 53, 97], [226, 134, 96, 95], [222, 355, 93, 95]]","[(-4, 396), (47, 174), (274, 182), (269, 402)]","[48, 48, 48, 47]"
1082,6367,"[[253, 343, 114, 116], [420, 339, 92, 118]]","[(311, 401), (479, 398)]","[58, 59]"
1083,6368,"[[0, 340, 60, 117], [222, 335, 114, 114]]","[(2, 398), (279, 392)]","[58, 57]"
1084,6377,"[[259, 92, 117, 116], [425, 88, 87, 118], [430, 311, 81, 115], [262, 316, 115, 114]]","[(317, 150), (484, 147), (487, 368), (319, 373)]","[58, 59, 57, 57]"
1085,6378,"[[0, 88, 67, 116], [227, 82, 114, 117], [230, 305, 116, 115], [1, 311, 68, 114]]","[(9, 146), (285, 140), (288, 363), (58, 368)]","[58, 58, 58, 57]"
1086,6387,"[[269, 63, 114, 116], [435, 59, 78, 116]]","[(327, 121), (493, 117)]","[58, 58]"
1087,6388,"[[1, 59, 72, 114], [237, 53, 115, 114]]","[(58, 116), (294, 110)]","[57, 57]"
1088,6455,"[[171, 272, 32, 32], [128, 316, 42, 42], [178, 347, 43, 42], [148, 398, 40, 41], [97, 367, 41, 42]]","[(187, 288), (149, 337), (199, 368), (168, 418), (118, 388)]","[16, 21, 21, 20, 21]"
1089,6466,"[[256, 197, 29, 28], [221, 173, 31, 30], [186, 150, 30, 29]]","[(270, 211), (236, 188), (201, 165)]","[14, 15, 15]"
1090,6502,"[[233, 386, 53, 59], [354, 388, 44, 49], [355, 446, 51, 54]]","[(262, 415), (378, 412), (382, 473)]","[29, 24, 27]"
1091,6504,"[[77, 451, 53, 57], [182, 452, 54, 57], [426, 459, 46, 49]]","[(105, 479), (210, 480), (450, 483)]","[28, 28, 24]"
1092,6512,"[[132, 43, 35, 40], [135, 87, 34, 38], [396, 192, 44, 50], [248, 285, 67, 71], [251, 441, 54, 59], [46, 415, 23, 24]]","[(152, 63), (154, 106), (421, 217), (283, 320), (280, 470), (58, 427)]","[20, 19, 25, 35, 29, 12]"
1093,6514,"[[82, 47, 50, 59], [187, 46, 51, 58], [80, 0, 51, 36], [182, 1, 55, 36], [426, 47, 48, 48], [424, 0, 49, 37], [339, 158, 50, 55], [430, 157, 51, 54], [434, 221, 47, 54], [343, 224, 46, 55]]","[(111, 76), (216, 75), (105, 11), (209, 28), (450, 71), (448, 13), (366, 185), (457, 184), (461, 248), (370, 251)]","[29, 29, 25, 27, 24, 24, 27, 27, 27, 27]"
1094,6515,"[[234, 431, 49, 53], [242, 490, 44, 21]]","[(260, 457), (264, 512)]","[26, 22]"
1095,6525,"[[238, 16, 48, 54], [240, 76, 50, 54], [244, 136, 49, 56]]","[(265, 43), (267, 103), (272, 164)]","[27, 27, 28]"
1096,6526,"[[365, 58, 116, 127], [256, 273, 116, 124], [75, 357, 53, 59], [71, 262, 51, 60]]","[(428, 121), (318, 335), (104, 386), (101, 292)]","[63, 62, 29, 30]"
1097,6534,"[[236, 336, 68, 73], [242, 463, 68, 49]]","[(272, 372), (276, 497)]","[36, 34]"
1098,6536,"[[143, 28, 119, 128], [312, 15, 119, 123], [323, 290, 118, 124], [143, 293, 122, 127]]","[(207, 92), (373, 76), (385, 352), (206, 356)]","[64, 61, 62, 63]"
